work_country,work_province,work_dedication,work_contract_type,salary_monthly_BRUTO,salary_monthly_NETO,numero,salary_in_usd,salary_last_dollar_value,salary_pay_cripto,salary_%_cripto,salary_has_bonus,salary_bonus_tied_to,salary_inflation_adjustment,salary_percentage_inflation_adjustment,salary_month_last_inflation_adjustment,salary_comparison_last_semester,salary_benefit,salary_satisfaction,Trabajo de,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,company_employee_number,work_work_modality,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,company_recommended,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_boot_camp,profile_boot_camp_carrer,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,profile_age,profile_gender,cured_programming_languages,num_of_programming_languages,age_range,profile_studies_short,salary_monthly_DESCUENTOS,Provincia,Genero,Provincia3,Proporciones_salarios
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),170000.0,140000.0,True,,,,,De uno a tres sueldos,Mix de las anteriores,No,0,No tuve,1,"Descuentos varios (Clarín 365, Club La Nación, etc)",1,Developer,3.0,1.0,1.0,0.0,"Amazon Web Services, Serverless, Windows Server",".NET, C#, HTML, Javascript, SQL, TypeScript",".NET Core, Angular, Bootstrap, jQuery, Node.js, Vue.js","Amazon DynamoDB, Amazon RDS/Aurora, Microsoft SQL Server",Postman,De 11  a 50  personas,100% remoto,0,6,Universitario,Completo,Licenciatura en comunicación digital,UCA - Universidad Católica Argentina,,,No,0.0,Porcentaje de mi sueldo bruto,24,Varón Cis,"['.net', 'c#', 'html', 'javascript', 'sql', 'typescript']",6,menor a 25,Universitario,0.17647058823529413,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8235294117647058
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),823000.0,470495.0,True,,,,,De uno a tres sueldos,Mix de las anteriores,Uno,35,Febrero,3,Varios de los anteriores,2,Project Manager,2.0,2.0,2.0,9.0,Ninguna de las anteriores,"Objective-C, Swift",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),1,7,Universitario,Incompleto,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,,,No,0.0,Porcentaje de mi sueldo bruto,31,Varón Cis,"['objective-c', 'swift']",2,30 a 35,Universitario,0.4283171324422843,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.5716828675577157
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),350000.0,270000.0,True,,,,,Un sueldo,Mix de las anteriores,Dos,15,Julio,3,Abono de Internet,3,Developer,6.0,3.0,0.0,0.0,Docker,"Java, Javascript, TypeScript","Node.js, React.js",Ninguna de las anteriores,"Jest, JUnit",De 501 a 1000 personas,Híbrido (presencial y remoto),1,0,,,,,,,,,,29,Varón Cis,"['java', 'javascript', 'typescript']",3,25 a 30,False,0.22857142857142856,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.7714285714285715
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),263000.0,210000.0,True,,,,,No,No recibo bono,Uno,15,Enero,2,Estacionamiento gratuito / subvencionado,3,SysAdmin / DevOps / SRE,2.0,3.0,1.0,1.0,"Amazon Web Services, Docker, Linux","HTML, Javascript","Angular, Node.js","ElasticSearch, MongoDB, MySQL, Redis","Postman, Visual Studio Coded UI",De 2 a 10 personas,100% remoto,0,6,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,,,,,,27,Varón Cis,"['html', 'javascript']",2,25 a 30,Universitario,0.20152091254752852,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.7984790874524715
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),287500.0,231438.0,True,,,,,No,No recibo bono,Dos,60,Julio,3,Abono de Internet,2,Consultant,6.0,4.0,4.0,0.0,VMWare,SQL,Ninguno de los anteriores,Oracle,Postman,De 201 a 500 personas,Híbrido (presencial y remoto),1,6,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,No,0.0,Porcentaje de mi sueldo bruto,32,Varón Cis,['sql'],1,30 a 35,Universitario,0.1949982608695652,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8050017391304348
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),130000.0,102000.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),"133,5",,,Menos de un sueldo,Performance de la compañía,Más de tres,5%,Junio,2,Horarios flexibles,2,Developer,1.0,1.0,1.0,0.0,"Amazon Web Services, Docker, Firebase, Linux","Javascript, Ruby, SQL, TypeScript","Rails, React.js","Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, MariaDB, MySQL, PostgreSQL, Redis","Jest, Postman, RSpec",De 51 a 100 personas,100% remoto,0,8,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,,,No,0.0,Porcentaje de mi sueldo bruto,22,Varón Cis,"['javascript', 'ruby', 'sql', 'typescript']",4,menor a 25,Universitario,0.2153846153846154,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.7846153846153846
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),350000.0,260000.0,True,,,,,No,No recibo bono,Más de tres,40,Junio,2,Horarios flexibles,3,Developer,7.0,3.0,3.0,0.0,"Kubernetes, Linux, OpenShift, Windows Server","Bash/Shell, Java, Javascript, SQL",Hibernate,"MongoDB, MySQL","JUnit, Postman, Ninguna de las anteriores",De 1001 a 2000 personas,100% remoto,0,7,,,,,,,,,,31,Varón Cis,"['bash/shell', 'java', 'javascript', 'sql']",4,30 a 35,False,0.2571428571428571,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.7428571428571429
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Freelance,159000.0,159000.0,True,,,,,No,No recibo bono,Dos,45%,Julio,2,Horarios flexibles,2,SysAdmin / DevOps / SRE,3.0,3.0,1.0,2.0,Linux,"CSS, HTML, Javascript, PHP, SQL","Bootstrap, jQuery",MySQL,Ninguna de las anteriores,De 2 a 10 personas,Híbrido (presencial y remoto),1,0,,,,,,,,,,28,Varón Cis,"['css', 'html', 'javascript', 'php', 'sql']",5,25 a 30,False,0.0,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,1.0
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),405000.0,380000.0,True,Cobro parte del salario en dólares,,,,No,No recibo bono,Más de tres,40,Abril,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,SysAdmin / DevOps / SRE,3.0,0.0,0.0,0.0,"Amazon Web Services, Docker, Kubernetes, Linux, OpenStack, Serverless, VMWare","Bash/Shell, Go, PHP, Python, Ruby, SQL",Ninguno de los anteriores,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, ElasticSearch, MongoDB, MySQL, Percona Server, Redis",Ninguna de las anteriores,De 1001 a 2000 personas,Híbrido (presencial y remoto),1,7,Terciario,En curso,Tecnicatura en Sistemas,UNL - Universidad Nacional del Litoral,,,No,0.0,Porcentaje de mi sueldo bruto,26,Varón Cis,"['bash/shell', 'go', 'php', 'python', 'ruby', 'sql']",6,25 a 30,Pregrado,0.06172839506172839,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.9382716049382716
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Remoto (empresa de otro país),400000.0,260000.0,True,Cobro todo el salario en dólares,130,,0,No,No recibo bono,Dos,3,Junio,4,Abono de Internet,4,Developer,3.0,0.0,0.0,0.0,"Amazon Web Services, Azure, Docker, Linux","CSS, HTML, Javascript","Node.js, React.js, SASS",Ninguna de las anteriores,"Jest, Postman",De 2001a 5000 personas,100% remoto,0,8,,,,,,,,,,24,Varón Cis,"['css', 'html', 'javascript']",3,menor a 25,False,0.35,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.65
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),242000.0,200000.0,True,,,,,De uno a tres sueldos,Performance de la compañía,Dos,37,Junio,3,"Capacitaciones y/o cursos, Clases de idiomas",3,Developer,1.0,0.0,0.0,0.0,Ninguna de las anteriores,"CSS, HTML, Javascript, TypeScript","jQuery, React.js",Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),2,8,Terciario,Completo,Analista de Sistemas,IFTS16,,,,,,37,Varón Cis,"['css', 'html', 'javascript', 'typescript']",4,35 a 40,Pregrado,0.17355371900826447,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8264462809917356
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Remoto (empresa de otro país),930000.0,930000.0,True,Cobro todo el salario en dólares,120,,,Menos de un sueldo,Mix de las anteriores,Uno,11,Abril,4,"Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,Developer,11.0,3.0,3.0,0.0,Docker,"CSS, HTML, Javascript, Ruby",React.js,PostgreSQL,Jest,De 201 a 500 personas,100% remoto,0,10,Secundario,Completo,,,no,,"Sí, pasiva",12840.0,Neto,38,Varón Cis,"['css', 'html', 'javascript', 'ruby']",4,35 a 40,Pregrado,0.0,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,1.0
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),172000.0,142000.0,True,,,,,Un sueldo,Mix de las anteriores,No,0,No tuve,2,"Abono de celular, Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Guardería o pago para cubrir costo de guardería",3,UX Designer,0.0,0.0,0.0,0.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),3,0,,,,,,,,,,24,Varón Cis,[],0,menor a 25,False,0.1744186046511628,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8255813953488372
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),689000.0,389000.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),,,,Un sueldo,Mix de las anteriores,Tres,34,Mayo,3,Stock options / RSUs,3,MLl engineer,2.0,2.0,0.0,0.0,"Amazon Web Services, Kubernetes, Linux","Bash/Shell, Java, Python","Hadoop, Spark, TensorFlow, Torch, FastAPI","Amazon Redshift, ElasticSearch, PostgreSQL, Snowflake","JUnit, Pytest",Más de 10000 personas,Híbrido (presencial y remoto),1,8,Universitario,Completo,Ingeniería en Informática,ITBA Instituto Tecnológico de Buenos Aires,,,,,,25,Varón Cis,"['bash/shell', 'java', 'python']",3,25 a 30,Universitario,0.43541364296081275,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.5645863570391872
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1742000.0,1132300.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),129.75,,0,3+ sueldos,Performance de la compañía,Uno,98%,Marzo,4,"Varios de los anteriores, debería ser multi-select",4,Developer,23.0,10.0,3.0,0.0,"Amazon Web Services, Docker, Kubernetes, Linux","Assembler, Bash/Shell, C, C++, CSS, Go, Groovy, Java, Javascript, Perl, Python, SQL, TypeScript","Node.js, React.js, Spring","Cassandra, ElasticSearch, PostgreSQL","JUnit, Selenium",De 201 a 500 personas,100% remoto,0,10,,,,,,,,,,45,Varón Cis,"['assembler', 'bash/shell', 'c', 'c++', 'css', 'go', 'groovy', 'java', 'javascript', 'perl', 'python', 'sql', 'typescript']",13,mayor a 40,False,0.35,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.65
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),361152.0,248890.0,True,,,,,De uno a tres sueldos,Mix de las anteriores,Dos,58,Julio,3,Comidas pagas / subvencionadas,2,Developer,4.0,1.0,1.0,1.0,"Amazon Web Services, Serverless","Bash/Shell, Go, Groovy, HTML, Java, Javascript, SQL",Node.js,"Amazon DynamoDB, ElasticSearch, MySQL",Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,7,Universitario,Completo,Licenciatura en Relaciones Internacionales,UTDT - Universidad Torcuato Di Tella,,,"Sí, pasiva",0.0,Porcentaje de mi sueldo bruto,27,Varón Cis,"['bash/shell', 'go', 'groovy', 'html', 'java', 'javascript', 'sql']",7,25 a 30,Universitario,0.31084418748892434,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.6891558125110757
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Remoto (empresa de otro país),690000.0,690000.0,True,Cobro todo el salario en dólares,,,,No,No recibo bono,No,0,No tuve,4,Horarios flexibles,3,Developer,20.0,0.0,0.0,0.0,"Amazon Web Services, Docker, Kubernetes, Linux","PHP, SQL","Laravel, Symfony","MySQL, PostgreSQL",Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,8,Universitario,Completo,Licenciatura en Informática,UNPSJB,,,,,,39,Varón Cis,"['php', 'sql']",2,35 a 40,Universitario,0.0,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,1.0
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),215000.0,170000.0,True,,,,,No,No recibo bono,No,0,No tuve,1,Capacitaciones y/o cursos,1,Developer,3.0,0.0,0.0,0.0,Docker,"Javascript, TypeScript","Angular, React.js","MySQL, PostgreSQL",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,0,,,,,,,,,,32,Varón Cis,"['javascript', 'typescript']",2,30 a 35,False,0.20930232558139536,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.7906976744186046
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),130000.0,107800.0,True,,,,0,No,No recibo bono,Uno,30,Abril,1,"Abono de Internet, Horarios flexibles",1,Developer,4.0,4.0,4.0,0.0,"Linux, Windows Server","CSS, Groovy, HTML, Java, Javascript, SQL","Bootstrap, Hibernate, jQuery, Spring",MySQL,Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,3,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,No,0.0,Porcentaje de mi sueldo bruto,27,Varón Cis,"['css', 'groovy', 'html', 'java', 'javascript', 'sql']",6,25 a 30,Universitario,0.17076923076923076,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8292307692307692
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),355000.0,294650.0,True,,,,,No,No recibo bono,Uno,15,Abril,2,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Vacaciones flexibles (adicionales a las reglamentarias)",1,Developer,5.0,1.0,1.0,0.0,Google Cloud Platform,Java,Spring,Google Cloud Storage,"JUnit, Postman",De 201 a 500 personas,100% remoto,0,6,,,,,,,,,,35,Varón Cis,['java'],1,35 a 40,False,1.0,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.83
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),140000.0,118000.0,True,,,,,No,No recibo bono,Dos,60,Julio,2,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Vacaciones flexibles (adicionales a las reglamentarias)",2,Developer,1.0,0.0,0.0,0.0,Azure,"CSS, HTML, Javascript, Python","React.js, Dojo Toolkit","Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB",Jest,De 51 a 100 personas,Híbrido (presencial y remoto),3,7,Secundario,Completo,,,,,,,,22,Varón Cis,"['css', 'html', 'javascript', 'python']",4,menor a 25,Pregrado,0.15714285714285714,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8428571428571429
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),222000.0,181000.0,True,,,,,De uno a tres sueldos,Mix de las anteriores,Dos,57,Julio,2,"Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",3,Developer,15.0,1.0,1.0,0.0,"Amazon Web Services, Docker, Google Cloud Platform","Go, Java",React.js,"Amazon DynamoDB, ElasticSearch",JUnit,De 5001 a 10000 personas,Híbrido (presencial y remoto),1,10,Terciario,Completo,Analista de Sistemas,ICES,Digitalhouse,Analista de sistemas,"Sí, pasiva",0.0,Porcentaje de mi sueldo bruto,47,Varón Cis,"['go', 'java']",2,mayor a 40,Pregrado,0.18468468468468469,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8153153153153153
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),304400.0,229000.0,True,,,,,Menos de un sueldo,Performance de la compañía,Dos,35,Mayo,1,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias)",2,Technical Leader,4.0,1.0,1.0,4.0,"mysql, magento, vtex, servicios web, postman","HTML, Java, Javascript, PHP, SQL",Ninguno de los anteriores,MySQL,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),0,7,Maestría,Incompleto,Ingeniería Electrónica,UBA - Universidad de Buenos Aires,,,,,,29,Varón Cis,"['html', 'java', 'javascript', 'php', 'sql']",5,25 a 30,Posgrado,0.24770039421813403,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.7522996057818659
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),292000.0,234000.0,True,,,,0,De uno a tres sueldos,Performance individual,Uno,30,Junio,3,Deberían dejar elegir múltiples opciones.,3,UX Designer,2.0,0.0,0.0,0.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 5001 a 10000 personas,100% remoto,0,0,,,,,,,,,,34,Varón Cis,[],0,30 a 35,False,0.19863013698630136,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8013698630136986
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),190000.0,158900.0,True,,,,,No,No recibo bono,Dos,30,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Vacaciones flexibles (adicionales a las reglamentarias)",3,Developer,3.0,3.0,1.0,0.0,"Azure, Linux","CSS, HTML, Java, Javascript, SQL","jQuery, React.js",Microsoft SQL Server,Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,6,Universitario,Incompleto,Artes del circo,Untref,mindhub,curso avanzado web fullstack en java y javascript,,,,29,Varón Cis,"['css', 'html', 'java', 'javascript', 'sql']",5,25 a 30,Universitario,0.1636842105263158,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8363157894736842
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),432000.0,375000.0,True,,,,,No,No recibo bono,Dos,25,Abril,3,"Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",2,Developer,14.0,8.0,8.0,0.0,Windows Server,".NET, C#, CSS, HTML, Javascript, SQL","Bootstrap, jQuery, React.js",Microsoft SQL Server,Postman,De 5001 a 10000 personas,Híbrido (presencial y remoto),3,7,Universitario,Completo,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,,,,35,Varón Cis,"['.net', 'c#', 'css', 'html', 'javascript', 'sql']",6,35 a 40,Universitario,0.13194444444444445,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8680555555555556
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),231122.92,197587.0,True,,,,,De uno a tres sueldos,Mix de las anteriores,Dos,75,Mayo,3,"Clases de idiomas, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",3,Developer,3.0,3.0,3.0,0.0,Ninguna de las anteriores,"CSS, HTML, Javascript, TypeScript","Bootstrap, React.js",Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),2,8,Terciario,Completo,Diseño y Desarrollo Web,Escuela Da Vinci,,,,,,28,Varón Cis,"['css', 'html', 'javascript', 'typescript']",4,25 a 30,Pregrado,0.14509993210539227,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8549000678946077
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),150000.0,135000.0,True,,,,,No,No recibo bono,Uno,100,Mayo,4,Horarios flexibles,4,Developer,0.0,0.0,0.0,0.0,Linux,"Javascript, SQL","Node.js, React.js","Microsoft SQL Server, MySQL, PostgreSQL",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,10,,,,,,,,,,33,Varón Cis,"['javascript', 'sql']",2,30 a 35,False,0.1,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.9
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),260000.0,220000.0,True,,,,,No,No recibo bono,Más de tres,22% por perfo + IPC todos los meses,Junio,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Horarios flexibles, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",3,Developer,2.0,1.5,1.5,0.0,"Amazon Web Services, Kubernetes","CSS, HTML, Javascript, Scala, SQL, TypeScript","Node.js, React.js","Amazon DynamoDB, MySQL, Couchbase",Jest,De 51 a 100 personas,100% remoto,0,10,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,"Sí, pasiva",0.0,Neto,27,Varón Cis,"['css', 'html', 'javascript', 'scala', 'sql', 'typescript']",6,25 a 30,Universitario,0.15384615384615385,Ciudad Autónoma de Buenos Aires,Varón Cis,Ciudad Autónoma de Buenos Aires,0.8461538461538461
